Year,HD_M_Value,HD_M_US,HD_M_REL_US,HBP_M_Value,HBP_M_US,HBP_M_REL_US,HC_M_Value,HC_M_US,HC_M_REL_US,OB_M_Value,OB_M_US,OB_M_REL_US,DB_M_Value,DB_M_US,DB_M_REL_US,Target_Value
2017Tract17518,5.7,6.4,-0.109375,32.7,32.4,0.009259259,36.1,34.1,0.0587,18.8,30.1,-0.375415282,7.9,10.8,-0.268518519,5.4
2017Tract17519,5.3,6.4,-0.171875,32.9,32.4,0.015432099,33.5,34.1,-0.0176,12.1,30.1,-0.598006645,11.2,10.8,0.037037037,2.7
2017Tract17520,5.7,6.4,-0.109375,16.3,32.4,-0.49691358,22.9,34.1,-0.3284,33.7,30.1,0.119601329,6.7,10.8,-0.37962963,2.6
2017Tract17521,5.7,6.4,-0.109375,32.7,32.4,0.009259259,33.7,34.1,-0.0117,18.4,30.1,-0.388704319,8.7,10.8,-0.194444444,5.3
2017Tract17522,5.5,6.4,-0.140625,27.5,32.4,-0.151234568,32.8,34.1,-0.0381,35.8,30.1,0.189368771,15.6,10.8,0.444444444,2.4
2017Tract17523,5.8,6.4,-0.09375,43.4,32.4,0.339506173,30.6,34.1,-0.1026,30.6,30.1,0.016611296,7.8,10.8,-0.277777778,1.4
2017Tract17524,5.8,6.4,-0.09375,38.2,32.4,0.179012346,26.4,34.1,-0.2258,20.7,30.1,-0.312292359,19.3,10.8,0.787037037,3.4
2017Tract17525,2.4,6.4,-0.625,21.4,32.4,-0.339506173,33.2,34.1,-0.0264,32.7,30.1,0.086378738,9.4,10.8,-0.12962963,1.2
2017Tract17526,5,6.4,-0.21875,34.7,32.4,0.070987654,33.5,34.1,-0.0176,20.1,30.1,-0.332225914,14.1,10.8,0.305555556,2.7
2017Tract17527,5.9,6.4,-0.078125,38.3,32.4,0.182098765,23.7,34.1,-0.305,15.9,30.1,-0.471760797,13.8,10.8,0.277777778,1.3
2017Tract17528,5,6.4,-0.21875,34,32.4,0.049382716,31.3,34.1,-0.0821,31.5,30.1,0.046511628,12.3,10.8,0.138888889,2.9
2017Tract17529,4.7,6.4,-0.265625,32.3,32.4,-0.00308642,30.2,34.1,-0.1144,17.9,30.1,-0.405315615,7,10.8,-0.351851852,2.3
2017Tract17530,4.4,6.4,-0.3125,32.3,32.4,-0.00308642,34.7,34.1,0.0176,23.7,30.1,-0.212624585,6,10.8,-0.444444444,3.7
2017Tract17531,7.4,6.4,0.15625,21.6,32.4,-0.333333333,34.4,34.1,0.0088,25.7,30.1,-0.146179402,13.1,10.8,0.212962963,3.4
2017Tract17532,5.8,6.4,-0.09375,22.9,32.4,-0.293209877,33.1,34.1,-0.0293,16.3,30.1,-0.458471761,11.2,10.8,0.037037037,2.9
2017Tract17533,5.6,6.4,-0.125,24.1,32.4,-0.25617284,34.4,34.1,0.0088,17.3,30.1,-0.425249169,6.7,10.8,-0.37962963,3.2
2017Tract17534,3.7,6.4,-0.421875,33.2,32.4,0.024691358,32.8,34.1,-0.0381,21.6,30.1,-0.282392027,16.5,10.8,0.527777778,3
2017Tract17535,3.8,6.4,-0.40625,36.2,32.4,0.117283951,31.9,34.1,-0.0645,24.8,30.1,-0.176079734,9.5,10.8,-0.12037037,2.5
2017Tract17536,5.3,6.4,-0.171875,27.5,32.4,-0.151234568,30.5,34.1,-0.1056,37.8,30.1,0.255813953,9.3,10.8,-0.138888889,2.9
2017Tract17537,5.2,6.4,-0.1875,34.9,32.4,0.077160494,32.3,34.1,-0.0528,35.8,30.1,0.189368771,15.1,10.8,0.398148148,3.8
2017Tract17538,6.5,6.4,0.015625,18,32.4,-0.444444444,32.3,34.1,-0.0528,24.7,30.1,-0.179401993,8.7,10.8,-0.194444444,4.5
2017Tract17539,1.3,6.4,-0.796875,36,32.4,0.111111111,33.4,34.1,-0.0205,24.2,30.1,-0.196013289,11.4,10.8,0.055555556,2.1
2017Tract17540,5.7,6.4,-0.109375,27.7,32.4,-0.145061728,28,34.1,-0.1789,22.3,30.1,-0.259136213,14.8,10.8,0.37037037,3.6
2017Tract17541,2.8,6.4,-0.5625,38,32.4,0.172839506,30.9,34.1,-0.0938,25.7,30.1,-0.146179402,11.8,10.8,0.092592593,4.2
2017Tract17542,7.5,6.4,0.171875,25.1,32.4,-0.225308642,31.4,34.1,-0.0792,19.6,30.1,-0.348837209,13.9,10.8,0.287037037,5.8
2017Tract17543,4.1,6.4,-0.359375,30.5,32.4,-0.058641975,31.1,34.1,-0.088,31.4,30.1,0.043189369,10.8,10.8,0,2.5
2017Tract17544,4.5,6.4,-0.296875,30.3,32.4,-0.064814815,28.7,34.1,-0.1584,14.3,30.1,-0.524916944,14,10.8,0.296296296,1.3
2017Tract17545,5.3,6.4,-0.171875,24.6,32.4,-0.240740741,28.2,34.1,-0.173,28.8,30.1,-0.043189369,16.2,10.8,0.5,5.7
2017Tract17546,4.6,6.4,-0.28125,28.4,32.4,-0.12345679,27.2,34.1,-0.2023,32.2,30.1,0.069767442,8.1,10.8,-0.25,4.3
2017Tract17547,5.5,6.4,-0.140625,23.3,32.4,-0.280864198,24.4,34.1,-0.2845,38.9,30.1,0.292358804,9.2,10.8,-0.148148148,2.8
2017Tract17548,6.3,6.4,-0.015625,25.7,32.4,-0.206790123,29.9,34.1,-0.1232,12.5,30.1,-0.584717608,9.4,10.8,-0.12962963,2.7
2017Tract17549,4.8,6.4,-0.25,13.3,32.4,-0.589506173,31.1,34.1,-0.088,18.8,30.1,-0.375415282,7.9,10.8,-0.268518519,2.9
2017Tract17550,4.4,6.4,-0.3125,19.3,32.4,-0.404320988,35.6,34.1,0.044,26.6,30.1,-0.11627907,12.2,10.8,0.12962963,3.5
2017Tract17551,4.3,6.4,-0.328125,35.4,32.4,0.092592593,26.8,34.1,-0.2141,25,30.1,-0.169435216,12.5,10.8,0.157407407,2
2017Tract17552,5.2,6.4,-0.1875,26.5,32.4,-0.182098765,28.1,34.1,-0.176,22.5,30.1,-0.252491694,12.1,10.8,0.12037037,4.3
2017Tract17553,6.5,6.4,0.015625,26.4,32.4,-0.185185185,25.8,34.1,-0.2434,29.9,30.1,-0.006644518,5.4,10.8,-0.5,3.9
2017Tract17554,4.6,6.4,-0.28125,26.9,32.4,-0.169753086,29.5,34.1,-0.1349,38.1,30.1,0.265780731,5.1,10.8,-0.527777778,4.2
2017Tract17555,6.1,6.4,-0.046875,28.1,32.4,-0.132716049,25.2,34.1,-0.261,28.7,30.1,-0.046511628,12.6,10.8,0.166666667,4.3
2017Tract17556,5.1,6.4,-0.203125,23.7,32.4,-0.268518519,29,34.1,-0.1496,29.5,30.1,-0.019933555,11.5,10.8,0.064814815,3.1
2017Tract17557,3.5,6.4,-0.453125,25.5,32.4,-0.212962963,30.9,34.1,-0.0938,15,30.1,-0.50166113,11.7,10.8,0.083333333,4.8
2017Tract17558,6.5,6.4,0.015625,28.3,32.4,-0.12654321,33.6,34.1,-0.0147,12.7,30.1,-0.57807309,12.1,10.8,0.12037037,2
2017Tract17559,5.7,6.4,-0.109375,23,32.4,-0.290123457,37.6,34.1,0.1026,29.7,30.1,-0.013289037,7.6,10.8,-0.296296296,3.8
2017Tract17560,5.7,6.4,-0.109375,18.9,32.4,-0.416666667,33.1,34.1,-0.0293,20,30.1,-0.335548173,6.6,10.8,-0.388888889,1.4
2017Tract17561,5.2,6.4,-0.1875,32.3,32.4,-0.00308642,33.7,34.1,-0.0117,36.9,30.1,0.225913621,12.5,10.8,0.157407407,2.4
2017Tract17562,6.7,6.4,0.046875,29.3,32.4,-0.095679012,30.7,34.1,-0.0997,30.1,30.1,0,7.1,10.8,-0.342592593,3.9
2017Tract17563,5,6.4,-0.21875,39.1,32.4,0.206790123,29.9,34.1,-0.1232,21.8,30.1,-0.275747508,12.7,10.8,0.175925926,2.9
2017Tract17564,5.9,6.4,-0.078125,25,32.4,-0.228395062,24.8,34.1,-0.2727,27.2,30.1,-0.096345515,10.4,10.8,-0.037037037,2.2
2017Tract17565,6.6,6.4,0.03125,42.2,32.4,0.302469136,18.7,34.1,-0.4516,29.8,30.1,-0.009966777,8.8,10.8,-0.185185185,3.2
2017Tract17566,7.3,6.4,0.140625,38.3,32.4,0.182098765,31.1,34.1,-0.088,24.4,30.1,-0.189368771,6.6,10.8,-0.388888889,4.2
2017Tract17567,3.9,6.4,-0.390625,26.6,32.4,-0.179012346,23.3,34.1,-0.3167,30.2,30.1,0.003322259,11.7,10.8,0.083333333,3.7
2017Tract17568,7.2,6.4,0.125,27.9,32.4,-0.138888889,33.6,34.1,-0.0147,22.7,30.1,-0.245847176,10.9,10.8,0.009259259,1.7
2017Tract17569,6.6,6.4,0.03125,22,32.4,-0.320987654,31.9,34.1,-0.0645,31,30.1,0.029900332,10.4,10.8,-0.037037037,2
2017Tract17570,5.1,6.4,-0.203125,32.2,32.4,-0.00617284,34.9,34.1,0.0235,21.4,30.1,-0.289036545,10.4,10.8,-0.037037037,3.2
2017Tract17571,5.3,6.4,-0.171875,18.3,32.4,-0.435185185,29.5,34.1,-0.1349,18.8,30.1,-0.375415282,9.6,10.8,-0.111111111,1.8
2017Tract17572,6.3,6.4,-0.015625,32.6,32.4,0.00617284,27.8,34.1,-0.1848,28,30.1,-0.069767442,11.6,10.8,0.074074074,1.5
2017Tract17573,6.3,6.4,-0.015625,27.5,32.4,-0.151234568,36.3,34.1,0.0645,27.6,30.1,-0.083056478,11.8,10.8,0.092592593,2.6
2017Tract17574,3.6,6.4,-0.4375,16.4,32.4,-0.49382716,31.8,34.1,-0.0674,29.3,30.1,-0.026578073,12.1,10.8,0.12037037,3
2017Tract17575,5,6.4,-0.21875,25.1,32.4,-0.225308642,33.5,34.1,-0.0176,12.9,30.1,-0.571428571,5.9,10.8,-0.453703704,2.9
2017Tract17576,5.9,6.4,-0.078125,20,32.4,-0.382716049,27.1,34.1,-0.2053,29.6,30.1,-0.016611296,9.8,10.8,-0.092592593,2.8
2017Tract17577,3,6.4,-0.53125,38.8,32.4,0.197530864,30.5,34.1,-0.1056,17.7,30.1,-0.411960133,11.7,10.8,0.083333333,2.1
2017Tract17578,6.7,6.4,0.046875,38.5,32.4,0.188271605,32.5,34.1,-0.0469,33.1,30.1,0.099667774,15.1,10.8,0.398148148,3
2017Tract17579,6.6,6.4,0.03125,23.4,32.4,-0.277777778,30.1,34.1,-0.1173,12.6,30.1,-0.581395349,14.5,10.8,0.342592593,1.8
2017Tract17580,1.8,6.4,-0.71875,26.4,32.4,-0.185185185,28.8,34.1,-0.1554,37.5,30.1,0.245847176,7.3,10.8,-0.324074074,2.7
2017Tract17581,5.8,6.4,-0.09375,33.4,32.4,0.030864198,27.7,34.1,-0.1877,24.4,30.1,-0.189368771,11.3,10.8,0.046296296,2.9
2017Tract17582,4.3,6.4,-0.328125,25.8,32.4,-0.203703704,34.4,34.1,0.0088,12,30.1,-0.601328904,10.6,10.8,-0.018518519,1.6
2017Tract17583,5.8,6.4,-0.09375,24.3,32.4,-0.25,30.5,34.1,-0.1056,22.5,30.1,-0.252491694,6.7,10.8,-0.37962963,3.4
2017Tract17584,6.8,6.4,0.0625,26.8,32.4,-0.172839506,33.4,34.1,-0.0205,18.7,30.1,-0.378737542,17.4,10.8,0.611111111,3.7
2017Tract17585,4.7,6.4,-0.265625,24.2,32.4,-0.25308642,35.9,34.1,0.0528,28,30.1,-0.069767442,12.2,10.8,0.12962963,3.7
2017Tract17586,8.5,6.4,0.328125,31.5,32.4,-0.027777778,25.5,34.1,-0.2522,26.8,30.1,-0.109634551,11,10.8,0.018518519,1.6
2017Tract17587,6.7,6.4,0.046875,24,32.4,-0.259259259,32.2,34.1,-0.0557,17.6,30.1,-0.415282392,8.4,10.8,-0.222222222,4.3
2017Tract17588,6.6,6.4,0.03125,26.7,32.4,-0.175925926,25.8,34.1,-0.2434,17.6,30.1,-0.415282392,15.6,10.8,0.444444444,5.8
2017Tract17589,4.9,6.4,-0.234375,33.9,32.4,0.046296296,34.1,34.1,0,16.2,30.1,-0.46179402,10.6,10.8,-0.018518519,3.5
2017Tract17590,3.1,6.4,-0.515625,26.4,32.4,-0.185185185,21.4,34.1,-0.3724,19.2,30.1,-0.362126246,9.9,10.8,-0.083333333,3.7
2017Tract17591,8.4,6.4,0.3125,29.7,32.4,-0.083333333,26.7,34.1,-0.217,36.4,30.1,0.209302326,11.4,10.8,0.055555556,4
2017Tract17592,8.6,6.4,0.34375,34.6,32.4,0.067901235,29,34.1,-0.1496,31.3,30.1,0.03986711,10.8,10.8,0,4.2
2017Tract17593,3,6.4,-0.53125,36,32.4,0.111111111,34.2,34.1,0.0029,20,30.1,-0.335548173,12.2,10.8,0.12962963,3
2017Tract17594,6.3,6.4,-0.015625,33.5,32.4,0.033950617,31.6,34.1,-0.0733,33.3,30.1,0.106312292,5.9,10.8,-0.453703704,2.6
2017Tract17595,7.2,6.4,0.125,37.6,32.4,0.160493827,30,34.1,-0.1202,24.4,30.1,-0.189368771,12.7,10.8,0.175925926,2.3
2017Tract17596,4.8,6.4,-0.25,11.7,32.4,-0.638888889,25.8,34.1,-0.2434,19.9,30.1,-0.338870432,14.5,10.8,0.342592593,3.1
2017Tract17597,6.1,6.4,-0.046875,16.5,32.4,-0.490740741,32.1,34.1,-0.0587,14.9,30.1,-0.504983389,11.5,10.8,0.064814815,2.7
2017Tract17598,4.6,6.4,-0.28125,25.5,32.4,-0.212962963,31.7,34.1,-0.0704,25.9,30.1,-0.139534884,9.8,10.8,-0.092592593,3.8
2017Tract17599,6.4,6.4,0,28.9,32.4,-0.108024691,35.3,34.1,0.0352,21.7,30.1,-0.279069767,10.3,10.8,-0.046296296,4.5
2017Tract17600,3.9,6.4,-0.390625,33.3,32.4,0.027777778,34,34.1,-0.0029,20,30.1,-0.335548173,12.8,10.8,0.185185185,4.9
2017Tract17601,5.8,6.4,-0.09375,29.8,32.4,-0.080246914,27,34.1,-0.2082,31.3,30.1,0.03986711,9.9,10.8,-0.083333333,3.3
2017Tract17602,6.2,6.4,-0.03125,24.1,32.4,-0.25617284,31,34.1,-0.0909,25.2,30.1,-0.162790698,5.7,10.8,-0.472222222,5.5
2017Tract17603,2.6,6.4,-0.59375,31.9,32.4,-0.015432099,32.7,34.1,-0.0411,36.8,30.1,0.222591362,14.6,10.8,0.351851852,3.6
2017Tract17604,5.7,6.4,-0.109375,26,32.4,-0.197530864,26.9,34.1,-0.2111,18,30.1,-0.401993355,12.1,10.8,0.12037037,4.8
2017Tract17605,4.5,6.4,-0.296875,26.9,32.4,-0.169753086,31.1,34.1,-0.088,16.5,30.1,-0.451827243,14.3,10.8,0.324074074,2.9
2017Tract17606,6.9,6.4,0.078125,28,32.4,-0.135802469,30.5,34.1,-0.1056,23.7,30.1,-0.212624585,14.4,10.8,0.333333333,4.2
2017Tract17607,5.3,6.4,-0.171875,27.1,32.4,-0.163580247,29.7,34.1,-0.129,33.7,30.1,0.119601329,8.2,10.8,-0.240740741,4.1
2017Tract17608,4.5,6.4,-0.296875,27.8,32.4,-0.141975309,30.5,34.1,-0.1056,26.2,30.1,-0.129568106,5.2,10.8,-0.518518519,2.1
2017Tract17609,6,6.4,-0.0625,23.2,32.4,-0.283950617,28.8,34.1,-0.1554,27.1,30.1,-0.099667774,12.1,10.8,0.12037037,3.7
2017Tract17610,7.5,6.4,0.171875,26.4,32.4,-0.185185185,31.4,34.1,-0.0792,30.8,30.1,0.023255814,8.1,10.8,-0.25,2.9
2017Tract17611,4.9,6.4,-0.234375,24.5,32.4,-0.24382716,28.8,34.1,-0.1554,15.7,30.1,-0.478405316,4.2,10.8,-0.611111111,3.9
2017Tract17612,5.3,6.4,-0.171875,27.3,32.4,-0.157407407,29.4,34.1,-0.1378,25.3,30.1,-0.159468439,10.2,10.8,-0.055555556,2.8
2017Tract17613,1.8,6.4,-0.71875,30.1,32.4,-0.070987654,36.9,34.1,0.0821,27.9,30.1,-0.073089701,13.9,10.8,0.287037037,2.5
2017Tract17614,5.7,6.4,-0.109375,18.2,32.4,-0.438271605,27.2,34.1,-0.2023,30.7,30.1,0.019933555,8.2,10.8,-0.240740741,4.7
2017Tract17615,4.8,6.4,-0.25,27.3,32.4,-0.157407407,27.2,34.1,-0.2023,20.2,30.1,-0.328903654,7.3,10.8,-0.324074074,3.1
2017Tract17616,4.9,6.4,-0.234375,24,32.4,-0.259259259,33.2,34.1,-0.0264,20.2,30.1,-0.328903654,10.8,10.8,0,3.5
2017Tract17617,2.4,6.4,-0.625,28.3,32.4,-0.12654321,30,34.1,-0.1202,21.1,30.1,-0.299003322,8.6,10.8,-0.203703704,2.2
2017Tract17618,2.9,6.4,-0.546875,23.7,32.4,-0.268518519,30.9,34.1,-0.0938,18.3,30.1,-0.392026578,4.4,10.8,-0.592592593,2.1
2017Tract17619,5.5,6.4,-0.140625,34.6,32.4,0.067901235,30.2,34.1,-0.1144,18.6,30.1,-0.382059801,8.6,10.8,-0.203703704,4.4
2017Tract17620,7.3,6.4,0.140625,25.1,32.4,-0.225308642,24.8,34.1,-0.2727,28.8,30.1,-0.043189369,12.7,10.8,0.175925926,4.8
2017Tract17621,5.3,6.4,-0.171875,20.3,32.4,-0.37345679,34.4,34.1,0.0088,16.9,30.1,-0.438538206,12.3,10.8,0.138888889,1.5
2017Tract17622,5.2,6.4,-0.1875,46.3,32.4,0.429012346,32.9,34.1,-0.0352,19.2,30.1,-0.362126246,12.6,10.8,0.166666667,2.9
2017Tract17623,4.9,6.4,-0.234375,28.9,32.4,-0.108024691,30.2,34.1,-0.1144,20.9,30.1,-0.305647841,13.6,10.8,0.259259259,3.4
2017Tract17624,5.6,6.4,-0.125,33.8,32.4,0.043209877,30.7,34.1,-0.0997,21.1,30.1,-0.299003322,5.7,10.8,-0.472222222,4
2017Tract17625,6.5,6.4,0.015625,30.7,32.4,-0.052469136,26.4,34.1,-0.2258,34.5,30.1,0.146179402,3.5,10.8,-0.675925926,3.4
2017Tract17626,4.4,6.4,-0.3125,23.4,32.4,-0.277777778,41.6,34.1,0.2199,16.3,30.1,-0.458471761,13.6,10.8,0.259259259,1
2017Tract17627,4.1,6.4,-0.359375,15,32.4,-0.537037037,27.2,34.1,-0.2023,28.2,30.1,-0.063122924,8.5,10.8,-0.212962963,2.6
2017Tract17628,6.4,6.4,0,25.8,32.4,-0.203703704,31.7,34.1,-0.0704,24.8,30.1,-0.176079734,14.2,10.8,0.314814815,2.4
2017Tract17629,5.9,6.4,-0.078125,31.5,32.4,-0.027777778,33.1,34.1,-0.0293,22.7,30.1,-0.245847176,15.2,10.8,0.407407407,1.9
2017Tract17630,6.2,6.4,-0.03125,29.9,32.4,-0.077160494,31.7,34.1,-0.0704,31.9,30.1,0.059800664,17,10.8,0.574074074,4.1
2017Tract17631,5.2,6.4,-0.1875,43.9,32.4,0.354938272,23.9,34.1,-0.2991,19.5,30.1,-0.352159468,5.1,10.8,-0.527777778,5.4
2017Tract17632,6.2,6.4,-0.03125,28.4,32.4,-0.12345679,33.1,34.1,-0.0293,25.6,30.1,-0.149501661,9.4,10.8,-0.12962963,2.8
2017Tract17633,5.7,6.4,-0.109375,36.7,32.4,0.132716049,30.8,34.1,-0.0968,15.5,30.1,-0.485049834,12.3,10.8,0.138888889,2.6
2017Tract17634,6,6.4,-0.0625,33.9,32.4,0.046296296,29.4,34.1,-0.1378,23.7,30.1,-0.212624585,9.4,10.8,-0.12962963,2.2
2017Tract17635,4.1,6.4,-0.359375,27.2,32.4,-0.160493827,29.9,34.1,-0.1232,18.4,30.1,-0.388704319,15.6,10.8,0.444444444,3.1
2017Tract17636,2.2,6.4,-0.65625,30.1,32.4,-0.070987654,31.1,34.1,-0.088,17.1,30.1,-0.431893688,13.5,10.8,0.25,2.9
2017Tract17637,5.5,6.4,-0.140625,41.1,32.4,0.268518519,29.5,34.1,-0.1349,23,30.1,-0.235880399,10.2,10.8,-0.055555556,1.9
2017Tract17638,7.3,6.4,0.140625,39.3,32.4,0.212962963,33.5,34.1,-0.0176,29.9,30.1,-0.006644518,14.8,10.8,0.37037037,2.8
2017Tract17639,4.4,6.4,-0.3125,23.3,32.4,-0.280864198,33.2,34.1,-0.0264,40,30.1,0.328903654,9.7,10.8,-0.101851852,3.5
2017Tract17640,8.3,6.4,0.296875,26.1,32.4,-0.194444444,27.5,34.1,-0.1935,24.3,30.1,-0.19269103,9.6,10.8,-0.111111111,3.8
2017Tract17641,1.6,6.4,-0.75,23.4,32.4,-0.277777778,22.9,34.1,-0.3284,30.3,30.1,0.006644518,9.5,10.8,-0.12037037,3
2017Tract17642,11.9,6.4,0.859375,23.9,32.4,-0.262345679,23.1,34.1,-0.3226,25.5,30.1,-0.15282392,5.3,10.8,-0.509259259,2.6
2017Tract17643,6.3,6.4,-0.015625,22.8,32.4,-0.296296296,30.9,34.1,-0.0938,20.7,30.1,-0.312292359,9.8,10.8,-0.092592593,2.6
2017Tract17644,4.7,6.4,-0.265625,28.5,32.4,-0.12037037,32.5,34.1,-0.0469,24.4,30.1,-0.189368771,11.6,10.8,0.074074074,2.6
2017Tract17645,5,6.4,-0.21875,26.1,32.4,-0.194444444,34.6,34.1,0.0147,24.6,30.1,-0.182724252,4.8,10.8,-0.555555556,3.1
2017Tract17646,8.7,6.4,0.359375,37.3,32.4,0.151234568,33.8,34.1,-0.0088,21.8,30.1,-0.275747508,13.2,10.8,0.222222222,3.2
2017Tract17647,4.8,6.4,-0.25,26.3,32.4,-0.188271605,27.1,34.1,-0.2053,30,30.1,-0.003322259,12.3,10.8,0.138888889,6
2017Tract17648,5.6,6.4,-0.125,27.5,32.4,-0.151234568,32.6,34.1,-0.044,28.2,30.1,-0.063122924,7.6,10.8,-0.296296296,3.2
2017Tract17649,5.7,6.4,-0.109375,15.4,32.4,-0.524691358,28.1,34.1,-0.176,13.2,30.1,-0.561461794,4.7,10.8,-0.564814815,1.1
2017Tract17650,5,6.4,-0.21875,21.9,32.4,-0.324074074,27.7,34.1,-0.1877,14.1,30.1,-0.531561462,4.5,10.8,-0.583333333,2.7
2017Tract17651,5.8,6.4,-0.09375,16.8,32.4,-0.481481481,32.7,34.1,-0.0411,23,30.1,-0.235880399,12.3,10.8,0.138888889,2.6
2017Tract17652,3,6.4,-0.53125,31.5,32.4,-0.027777778,40.2,34.1,0.1789,25.2,30.1,-0.162790698,9.8,10.8,-0.092592593,4
2017Tract17653,5.5,6.4,-0.140625,29.7,32.4,-0.083333333,29.9,34.1,-0.1232,18.9,30.1,-0.372093023,13.3,10.8,0.231481481,3.8
2017Tract17654,4.1,6.4,-0.359375,27.9,32.4,-0.138888889,38.3,34.1,0.1232,20.6,30.1,-0.315614618,7.2,10.8,-0.333333333,3.3
2017Tract17655,5.6,6.4,-0.125,33.2,32.4,0.024691358,36,34.1,0.0557,32.5,30.1,0.079734219,12.6,10.8,0.166666667,3.3
2017Tract17656,5.4,6.4,-0.15625,29.3,32.4,-0.095679012,31.7,34.1,-0.0704,20.3,30.1,-0.325581395,16.5,10.8,0.527777778,3.2
2017Tract17657,3,6.4,-0.53125,33.7,32.4,0.040123457,20.9,34.1,-0.3871,32.7,30.1,0.086378738,13.3,10.8,0.231481481,2.2
2017Tract17658,6.7,6.4,0.046875,23.3,32.4,-0.280864198,30.1,34.1,-0.1173,16.5,30.1,-0.451827243,3.5,10.8,-0.675925926,4.2
2017Tract17659,7.2,6.4,0.125,30.4,32.4,-0.061728395,30.8,34.1,-0.0968,35.4,30.1,0.176079734,12.7,10.8,0.175925926,3.3
2017Tract17660,5.4,6.4,-0.15625,25.1,32.4,-0.225308642,33.4,34.1,-0.0205,33.4,30.1,0.109634551,4.8,10.8,-0.555555556,2.8
2017Tract17661,5.6,6.4,-0.125,29.1,32.4,-0.101851852,31.6,34.1,-0.0733,36.7,30.1,0.219269103,17.6,10.8,0.62962963,2.9
2017Tract17662,3.5,6.4,-0.453125,21.9,32.4,-0.324074074,32.5,34.1,-0.0469,30.5,30.1,0.013289037,11.9,10.8,0.101851852,4.5
2017Tract17663,4.3,6.4,-0.328125,33.5,32.4,0.033950617,35.9,34.1,0.0528,27.8,30.1,-0.07641196,5,10.8,-0.537037037,3.2
2017Tract17664,5.9,6.4,-0.078125,37.6,32.4,0.160493827,25.7,34.1,-0.2463,24.9,30.1,-0.172757475,14.5,10.8,0.342592593,2.6
2017Tract17665,2.5,6.4,-0.609375,18.2,32.4,-0.438271605,29.3,34.1,-0.1408,13.3,30.1,-0.558139535,8.2,10.8,-0.240740741,3.1
2017Tract17666,4.9,6.4,-0.234375,25.1,32.4,-0.225308642,29.3,34.1,-0.1408,18.7,30.1,-0.378737542,6.3,10.8,-0.416666667,3.9
2017Tract17667,5.8,6.4,-0.09375,18.2,32.4,-0.438271605,32.6,34.1,-0.044,36,30.1,0.196013289,3.7,10.8,-0.657407407,3.3
2017Tract17668,4.8,6.4,-0.25,29,32.4,-0.104938272,30.3,34.1,-0.1114,20.1,30.1,-0.332225914,8.8,10.8,-0.185185185,6.7
2017Tract17669,3.7,6.4,-0.421875,36.7,32.4,0.132716049,28.3,34.1,-0.1701,18.8,30.1,-0.375415282,12.7,10.8,0.175925926,4.1
2017Tract17670,3.9,6.4,-0.390625,25.3,32.4,-0.219135802,34,34.1,-0.0029,27.9,30.1,-0.073089701,6.6,10.8,-0.388888889,4.8
2017Tract17671,3.9,6.4,-0.390625,27.1,32.4,-0.163580247,28.8,34.1,-0.1554,19.4,30.1,-0.355481728,13,10.8,0.203703704,4.7
2017Tract17672,5.3,6.4,-0.171875,26.8,32.4,-0.172839506,30.5,34.1,-0.1056,20,30.1,-0.335548173,13.3,10.8,0.231481481,4
2017Tract17673,2.7,6.4,-0.578125,26,32.4,-0.197530864,29.1,34.1,-0.1466,21.4,30.1,-0.289036545,11.5,10.8,0.064814815,2.5
2017Tract17674,5.5,6.4,-0.140625,26.5,32.4,-0.182098765,33.6,34.1,-0.0147,35.6,30.1,0.182724252,14.2,10.8,0.314814815,2.4
2017Tract17675,5.4,6.4,-0.15625,28.7,32.4,-0.114197531,32.3,34.1,-0.0528,13.6,30.1,-0.548172757,10,10.8,-0.074074074,3.3
2017Tract17676,7,6.4,0.09375,26.5,32.4,-0.182098765,32.4,34.1,-0.0499,20.8,30.1,-0.3089701,12.6,10.8,0.166666667,3.4
2017Tract17677,5,6.4,-0.21875,21.4,32.4,-0.339506173,28.6,34.1,-0.1613,30.6,30.1,0.016611296,15.9,10.8,0.472222222,2.4
2017Tract17678,5,6.4,-0.21875,25.8,32.4,-0.203703704,30.4,34.1,-0.1085,27.2,30.1,-0.096345515,9,10.8,-0.166666667,3.9
2017Tract17679,8.7,6.4,0.359375,25.1,32.4,-0.225308642,29.6,34.1,-0.132,37.8,30.1,0.255813953,15.6,10.8,0.444444444,2.6
2017Tract17680,7.9,6.4,0.234375,24.2,32.4,-0.25308642,34.9,34.1,0.0235,32.5,30.1,0.079734219,15.3,10.8,0.416666667,1.3
2017Tract17681,4.3,6.4,-0.328125,29.5,32.4,-0.089506173,38,34.1,0.1144,32.3,30.1,0.073089701,19.9,10.8,0.842592593,3.7
2017Tract17682,6.9,6.4,0.078125,27.5,32.4,-0.151234568,28.8,34.1,-0.1554,14.9,30.1,-0.504983389,6.3,10.8,-0.416666667,2.5
2017Tract17683,4.9,6.4,-0.234375,35.5,32.4,0.095679012,28.3,34.1,-0.1701,20.8,30.1,-0.3089701,10.8,10.8,0,2.9
2017Tract17684,4.7,6.4,-0.265625,15.4,32.4,-0.524691358,31.6,34.1,-0.0733,26,30.1,-0.136212625,7.9,10.8,-0.268518519,2
2017Tract17685,5.6,6.4,-0.125,35.2,32.4,0.086419753,29.9,34.1,-0.1232,30,30.1,-0.003322259,12.1,10.8,0.12037037,4
